2022-05-01 00:32:26,350 | main | INFO | Starting program...
2022-05-03 03:22:04,438 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-03 03:22:04,596 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-03 03:22:04,596 | bot | INFO | Bot Subclass Created.
2022-05-03 03:22:04,613 | bot | INFO | Cog loaded: AdminCommands
2022-05-03 03:22:04,614 | bot | INFO | Cog loaded: OCPcommands
2022-05-03 03:22:04,615 | bot | INFO | Cog loaded: CPcommands
2022-05-03 03:22:04,633 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-03 03:22:04,636 | bot | INFO | Cog loaded: ErrorHandler
2022-05-03 07:07:41,274 | main | INFO | Starting program...
2022-05-03 07:07:41,275 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-03 07:07:41,372 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-03 07:07:41,373 | bot | INFO | Bot Subclass Created.
2022-05-03 07:07:41,385 | bot | INFO | Cog loaded: CPcommands
2022-05-03 07:07:41,394 | bot | INFO | Cog loaded: ErrorHandler
2022-05-03 07:07:41,398 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-03 07:07:41,400 | bot | INFO | Cog loaded: OCPcommands
2022-05-03 07:07:41,404 | bot | INFO | Cog loaded: AdminCommands
2022-05-03 09:37:12,391 | main | INFO | Starting program...
2022-05-03 09:37:12,392 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-03 09:37:12,449 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-03 09:37:12,450 | bot | INFO | Bot Subclass Created.
2022-05-03 09:37:12,453 | bot | INFO | Cog loaded: AdminCommands
2022-05-03 09:37:12,455 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-03 09:37:12,456 | bot | INFO | Cog loaded: ErrorHandler
2022-05-03 09:37:12,457 | bot | INFO | Cog loaded: CPcommands
2022-05-03 09:37:12,458 | bot | INFO | Cog loaded: OCPcommands
2022-05-03 18:37:49,166 | main | INFO | Starting program...
2022-05-03 18:37:49,211 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-03 18:37:49,249 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-03 18:37:49,250 | bot | INFO | Bot Subclass Created.
2022-05-03 18:37:49,254 | bot | INFO | Cog loaded: CPcommands
2022-05-03 18:37:49,255 | bot | INFO | Cog loaded: OCPcommands
2022-05-03 18:37:49,256 | bot | INFO | Cog loaded: ErrorHandler
2022-05-03 18:37:49,318 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-03 18:37:49,324 | bot | INFO | Cog loaded: AdminCommands
2022-05-03 20:37:45,848 | main | INFO | Starting program...
2022-05-03 20:37:45,850 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-03 20:37:45,938 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-03 20:37:45,939 | bot | INFO | Bot Subclass Created.
2022-05-03 20:37:45,942 | bot | INFO | Cog loaded: CPcommands
2022-05-03 20:37:45,945 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-03 20:37:45,947 | bot | INFO | Cog loaded: ErrorHandler
2022-05-03 20:37:45,950 | bot | INFO | Cog loaded: AdminCommands
2022-05-03 20:37:45,952 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 01:23:31,708 | main | INFO | Starting program...
2022-05-04 01:23:31,710 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-04 01:23:31,819 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-04 01:23:31,823 | bot | INFO | Bot Subclass Created.
2022-05-04 01:23:31,828 | bot | INFO | Cog loaded: ErrorHandler
2022-05-04 01:23:31,835 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-04 01:23:31,847 | bot | INFO | Cog loaded: CPcommands
2022-05-04 01:23:31,853 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 01:23:31,857 | bot | INFO | Cog loaded: AdminCommands
2022-05-04 01:53:02,246 | main | INFO | Starting program...
2022-05-04 01:53:02,250 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-04 01:53:02,390 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-04 01:53:02,399 | bot | INFO | Bot Subclass Created.
2022-05-04 01:53:02,403 | bot | INFO | Cog loaded: AdminCommands
2022-05-04 01:53:02,405 | bot | INFO | Cog loaded: CPcommands
2022-05-04 01:53:02,405 | bot | INFO | Cog loaded: ErrorHandler
2022-05-04 01:53:02,410 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-04 01:53:02,422 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 12:37:43,521 | main | INFO | Starting program...
2022-05-04 12:37:43,523 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-04 12:37:43,550 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-04 12:37:43,551 | bot | INFO | Bot Subclass Created.
2022-05-04 12:37:43,553 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 12:37:43,602 | bot | INFO | Cog loaded: AdminCommands
2022-05-04 12:37:43,603 | bot | INFO | Cog loaded: ErrorHandler
2022-05-04 12:37:43,605 | bot | INFO | Cog loaded: CPcommands
2022-05-04 12:37:43,607 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-04 22:38:14,399 | main | INFO | Starting program...
2022-05-04 22:38:14,400 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-04 22:38:14,454 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-04 22:38:14,456 | bot | INFO | Bot Subclass Created.
2022-05-04 22:38:14,462 | bot | INFO | Cog loaded: ErrorHandler
2022-05-04 22:38:14,464 | bot | INFO | Cog loaded: AdminCommands
2022-05-04 22:38:14,465 | bot | INFO | Cog loaded: CPcommands
2022-05-04 22:38:14,468 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 22:38:14,472 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-04 23:23:02,303 | main | INFO | Starting program...
2022-05-04 23:23:02,304 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-04 23:23:02,359 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-04 23:23:02,361 | bot | INFO | Bot Subclass Created.
2022-05-04 23:23:02,374 | bot | INFO | Cog loaded: OCPcommands
2022-05-04 23:23:02,379 | bot | INFO | Cog loaded: AdminCommands
2022-05-04 23:23:02,385 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-04 23:23:02,387 | bot | INFO | Cog loaded: ErrorHandler
2022-05-04 23:23:02,389 | bot | INFO | Cog loaded: CPcommands
2022-05-05 00:52:51,572 | main | INFO | Starting program...
2022-05-05 00:52:51,575 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-05 00:52:51,632 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-05 00:52:51,633 | bot | INFO | Bot Subclass Created.
2022-05-05 00:52:51,636 | bot | INFO | Cog loaded: OCPcommands
2022-05-05 00:52:51,639 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-05 00:52:51,640 | bot | INFO | Cog loaded: CPcommands
2022-05-05 00:52:51,641 | bot | INFO | Cog loaded: ErrorHandler
2022-05-05 00:52:51,649 | bot | INFO | Cog loaded: AdminCommands
2022-05-05 03:22:55,668 | main | INFO | Starting program...
2022-05-05 03:22:55,669 | asyncio | DEBUG | Using selector: EpollSelector
2022-05-05 03:22:55,732 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-05-05 03:22:55,739 | bot | INFO | Bot Subclass Created.
2022-05-05 03:22:55,745 | bot | INFO | Cog loaded: OCPcommands
2022-05-05 03:22:55,747 | bot | INFO | Cog loaded: ErrorHandler
2022-05-05 03:22:55,751 | bot | INFO | Cog loaded: CrusaderProfile
2022-05-05 03:22:55,756 | bot | INFO | Cog loaded: AdminCommands
2022-05-05 03:22:55,759 | bot | INFO | Cog loaded: CPcommands
2022-05-05 16:17:44,126 | discord.client | ERROR | Attempting a reconnect in 2.00s
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 917, in get_gateway
    data = await self.request(Route('GET', '/gateway'))
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 209, in request
    raise HTTPException(r, data)
discord.errors.HTTPException: 429 Too Many Requests (error code: 0): <!DOCTYPE html>
<!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
<!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
<!--[if IE 8]>    <html class="no-js ie8 oldie" lang="en-US"> <![endif]-->
<!--[if gt IE 8]><!--> <html class="no-js" lang="en-US"> <!--<![endif]-->
<head>
<title>Access denied | discord.com used Cloudflare to restrict access</title>
<meta charset="UTF-8" />
<meta http-equiv="Content-Type" content="text/html; charset=UTF-8" />
<meta http-equiv="X-UA-Compatible" content="IE=Edge" />
<meta name="robots" content="noindex, nofollow" />
<meta name="viewport" content="width=device-width,initial-scale=1" />
<link rel="stylesheet" id="cf_styles-css" href="/cdn-cgi/styles/main.css" />


<script>
(function(){if(document.addEventListener&&window.XMLHttpRequest&&JSON&&JSON.stringify){var e=function(a){var c=document.getElementById("error-feedback-survey"),d=document.getElementById("error-feedback-success"),b=new XMLHttpRequest;a={event:"feedback clicked",properties:{errorCode:1015,helpful:a,version:1}};b.open("POST","https://sparrow.cloudflare.com/api/v1/event");b.setRequestHeader("Content-Type","application/json");b.setRequestHeader("Sparrow-Source-Key","c771f0e4b54944bebf4261d44bd79a1e");
b.send(JSON.stringify(a));c.classList.add("feedback-hidden");d.classList.remove("feedback-hidden")};document.addEventListener("DOMContentLoaded",function(){var a=document.getElementById("error-feedback"),c=document.getElementById("feedback-button-yes"),d=document.getElementById("feedback-button-no");"classList"in a&&(a.classList.remove("feedback-hidden"),c.addEventListener("click",function(){e(!0)}),d.addEventListener("click",function(){e(!1)}))})}})();
</script>

<script defer src="https://api.radar.cloudflare.com/beacon.js"></script>
<script async src='/cdn-cgi/bm/cv/669835187/api.js'></script></head>
<body>
  <div id="cf-wrapper">
    <div class="cf-alert cf-alert-error cf-cookie-error hidden" id="cookie-alert" data-translate="enable_cookies">Please enable cookies.</div>
    <div id="cf-error-details" class="p-0">
      <header class="mx-auto pt-10 lg:pt-6 lg:px-8 w-240 lg:w-full mb-15 antialiased">
         <h1 class="inline-block md:block mr-2 md:mb-2 font-light text-60 md:text-3xl text-black-dark leading-tight">
           <span data-translate="error">Error</span>
           <span>1015</span>
         </h1>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">Ray ID: 706ac9baadad2bc4 &bull;</span>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">2022-05-05 16:17:44 UTC</span>
        <h2 class="text-gray-600 leading-1.3 text-3xl lg:text-2xl font-light">You are being rate limited</h2>
      </header>

      <section class="w-240 lg:w-full mx-auto mb-8 lg:px-8">
          <div id="what-happened-section" class="w-1/2 md:w-full">
            <h2 class="text-3xl leading-tight font-normal mb-4 text-black-dark antialiased" data-translate="what_happened">What happened?</h2>
            <p>The owner of this website (discord.com) has banned you temporarily from accessing this website.</p>
            
          </div>

          
      </section>

      <div class="feedback-hidden py-8 text-center" id="error-feedback">
    <div id="error-feedback-survey" class="footer-line-wrapper">
        Was this page helpful?
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-yes" type="button">Yes</button>
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-no" type="button">No</button>
    </div>
    <div class="feedback-success feedback-hidden" id="error-feedback-success">
        Thank you for your feedback!
    </div>
</div>


      <div class="cf-error-footer cf-wrapper w-240 lg:w-full py-10 sm:py-4 sm:px-8 mx-auto text-center sm:text-left border-solid border-0 border-t border-gray-300">
  <p class="text-13">
    <span class="cf-footer-item sm:block sm:mb-1">Cloudflare Ray ID: <strong class="font-semibold">706ac9baadad2bc4</strong></span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Your IP</span>: 107.178.219.178</span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Performance &amp; security by</span> <a rel="noopener noreferrer" href="https://www.cloudflare.com/5xx-error-landing" id="brand_link" target="_blank">Cloudflare</a></span>
    
  </p>
</div><!-- /.error-footer -->


    </div><!-- /#cf-error-details -->
  </div><!-- /#cf-wrapper -->

  <script>
  window._cf_translation = {};
  
  
</script>

<script type="text/javascript">(function(){window['__CF$cv$params']={r:'706ac9baadad2bc4',m:'AkeySgW5ake7wUyjvfCIPgZoo4.1pu2ECdljnPcdlO4-1651767464-0-AbZtyTGKORHzo9X/wgjts+yuwz7rO7+NVUWk/hDfEeq6LAK934W24QGiaw73TypGIuYTHmqn3C9wZzOOuR7NHvVXXW0EorPexOuVXS0Ds+jpxsedF/k+U4DWeI3rMO5taA==',s:[0xf199228c5e,0x511425552f],}})();</script></body>
</html>


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/client.py", line 558, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
  File "/usr/lib/python3.8/asyncio/tasks.py", line 494, in wait_for
    return fut.result()
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/gateway.py", line 305, in from_client
    gateway = gateway or await client.http.get_gateway()
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 919, in get_gateway
    raise GatewayNotFound() from exc
discord.errors.GatewayNotFound: The gateway to connect to discord was not found.
2022-05-05 16:17:46,222 | discord.client | ERROR | Attempting a reconnect in 2.25s
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 917, in get_gateway
    data = await self.request(Route('GET', '/gateway'))
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 209, in request
    raise HTTPException(r, data)
discord.errors.HTTPException: 429 Too Many Requests (error code: 0): <!DOCTYPE html>
<!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
<!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
<!--[if IE 8]>    <html class="no-js ie8 oldie" lang="en-US"> <![endif]-->
<!--[if gt IE 8]><!--> <html class="no-js" lang="en-US"> <!--<![endif]-->
<head>
<title>Access denied | discord.com used Cloudflare to restrict access</title>
<meta charset="UTF-8" />
<meta http-equiv="Content-Type" content="text/html; charset=UTF-8" />
<meta http-equiv="X-UA-Compatible" content="IE=Edge" />
<meta name="robots" content="noindex, nofollow" />
<meta name="viewport" content="width=device-width,initial-scale=1" />
<link rel="stylesheet" id="cf_styles-css" href="/cdn-cgi/styles/main.css" />


<script>
(function(){if(document.addEventListener&&window.XMLHttpRequest&&JSON&&JSON.stringify){var e=function(a){var c=document.getElementById("error-feedback-survey"),d=document.getElementById("error-feedback-success"),b=new XMLHttpRequest;a={event:"feedback clicked",properties:{errorCode:1015,helpful:a,version:1}};b.open("POST","https://sparrow.cloudflare.com/api/v1/event");b.setRequestHeader("Content-Type","application/json");b.setRequestHeader("Sparrow-Source-Key","c771f0e4b54944bebf4261d44bd79a1e");
b.send(JSON.stringify(a));c.classList.add("feedback-hidden");d.classList.remove("feedback-hidden")};document.addEventListener("DOMContentLoaded",function(){var a=document.getElementById("error-feedback"),c=document.getElementById("feedback-button-yes"),d=document.getElementById("feedback-button-no");"classList"in a&&(a.classList.remove("feedback-hidden"),c.addEventListener("click",function(){e(!0)}),d.addEventListener("click",function(){e(!1)}))})}})();
</script>

<script defer src="https://api.radar.cloudflare.com/beacon.js"></script>
<script async src='/cdn-cgi/bm/cv/669835187/api.js'></script></head>
<body>
  <div id="cf-wrapper">
    <div class="cf-alert cf-alert-error cf-cookie-error hidden" id="cookie-alert" data-translate="enable_cookies">Please enable cookies.</div>
    <div id="cf-error-details" class="p-0">
      <header class="mx-auto pt-10 lg:pt-6 lg:px-8 w-240 lg:w-full mb-15 antialiased">
         <h1 class="inline-block md:block mr-2 md:mb-2 font-light text-60 md:text-3xl text-black-dark leading-tight">
           <span data-translate="error">Error</span>
           <span>1015</span>
         </h1>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">Ray ID: 706ac9c798e02c74 &bull;</span>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">2022-05-05 16:17:46 UTC</span>
        <h2 class="text-gray-600 leading-1.3 text-3xl lg:text-2xl font-light">You are being rate limited</h2>
      </header>

      <section class="w-240 lg:w-full mx-auto mb-8 lg:px-8">
          <div id="what-happened-section" class="w-1/2 md:w-full">
            <h2 class="text-3xl leading-tight font-normal mb-4 text-black-dark antialiased" data-translate="what_happened">What happened?</h2>
            <p>The owner of this website (discord.com) has banned you temporarily from accessing this website.</p>
            
          </div>

          
      </section>

      <div class="feedback-hidden py-8 text-center" id="error-feedback">
    <div id="error-feedback-survey" class="footer-line-wrapper">
        Was this page helpful?
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-yes" type="button">Yes</button>
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-no" type="button">No</button>
    </div>
    <div class="feedback-success feedback-hidden" id="error-feedback-success">
        Thank you for your feedback!
    </div>
</div>


      <div class="cf-error-footer cf-wrapper w-240 lg:w-full py-10 sm:py-4 sm:px-8 mx-auto text-center sm:text-left border-solid border-0 border-t border-gray-300">
  <p class="text-13">
    <span class="cf-footer-item sm:block sm:mb-1">Cloudflare Ray ID: <strong class="font-semibold">706ac9c798e02c74</strong></span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Your IP</span>: 107.178.219.178</span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Performance &amp; security by</span> <a rel="noopener noreferrer" href="https://www.cloudflare.com/5xx-error-landing" id="brand_link" target="_blank">Cloudflare</a></span>
    
  </p>
</div><!-- /.error-footer -->


    </div><!-- /#cf-error-details -->
  </div><!-- /#cf-wrapper -->

  <script>
  window._cf_translation = {};
  
  
</script>

<script type="text/javascript">(function(){window['__CF$cv$params']={r:'706ac9c798e02c74',m:'YKnT8QwoMOLn_TonORiVHRYO79pJXB2YLd0YdtJVPgc-1651767466-0-Ae2/YQXJuNMy5Obxqe0JjZMSAhWZHBFId6KMdcrEcYLnNQDangIne1ZeIFZucdf3AxFUv5XEIp4VYq38mzZQU15fkp7nsrzPgB1UwkbCf3ifB0GVsYeMWEgJZPastMeZAw==',s:[0x2b7a8ab5b6,0xe189d8472e],}})();</script></body>
</html>


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/client.py", line 558, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
  File "/usr/lib/python3.8/asyncio/tasks.py", line 494, in wait_for
    return fut.result()
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/gateway.py", line 305, in from_client
    gateway = gateway or await client.http.get_gateway()
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 919, in get_gateway
    raise GatewayNotFound() from exc
discord.errors.GatewayNotFound: The gateway to connect to discord was not found.
2022-05-05 16:17:48,522 | discord.client | ERROR | Attempting a reconnect in 6.68s
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 917, in get_gateway
    data = await self.request(Route('GET', '/gateway'))
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 209, in request
    raise HTTPException(r, data)
discord.errors.HTTPException: 429 Too Many Requests (error code: 0): <!DOCTYPE html>
<!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
<!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
<!--[if IE 8]>    <html class="no-js ie8 oldie" lang="en-US"> <![endif]-->
<!--[if gt IE 8]><!--> <html class="no-js" lang="en-US"> <!--<![endif]-->
<head>
<title>Access denied | discord.com used Cloudflare to restrict access</title>
<meta charset="UTF-8" />
<meta http-equiv="Content-Type" content="text/html; charset=UTF-8" />
<meta http-equiv="X-UA-Compatible" content="IE=Edge" />
<meta name="robots" content="noindex, nofollow" />
<meta name="viewport" content="width=device-width,initial-scale=1" />
<link rel="stylesheet" id="cf_styles-css" href="/cdn-cgi/styles/main.css" />


<script>
(function(){if(document.addEventListener&&window.XMLHttpRequest&&JSON&&JSON.stringify){var e=function(a){var c=document.getElementById("error-feedback-survey"),d=document.getElementById("error-feedback-success"),b=new XMLHttpRequest;a={event:"feedback clicked",properties:{errorCode:1015,helpful:a,version:1}};b.open("POST","https://sparrow.cloudflare.com/api/v1/event");b.setRequestHeader("Content-Type","application/json");b.setRequestHeader("Sparrow-Source-Key","c771f0e4b54944bebf4261d44bd79a1e");
b.send(JSON.stringify(a));c.classList.add("feedback-hidden");d.classList.remove("feedback-hidden")};document.addEventListener("DOMContentLoaded",function(){var a=document.getElementById("error-feedback"),c=document.getElementById("feedback-button-yes"),d=document.getElementById("feedback-button-no");"classList"in a&&(a.classList.remove("feedback-hidden"),c.addEventListener("click",function(){e(!0)}),d.addEventListener("click",function(){e(!1)}))})}})();
</script>

<script defer src="https://api.radar.cloudflare.com/beacon.js"></script>
<script async src='/cdn-cgi/bm/cv/669835187/api.js'></script></head>
<body>
  <div id="cf-wrapper">
    <div class="cf-alert cf-alert-error cf-cookie-error hidden" id="cookie-alert" data-translate="enable_cookies">Please enable cookies.</div>
    <div id="cf-error-details" class="p-0">
      <header class="mx-auto pt-10 lg:pt-6 lg:px-8 w-240 lg:w-full mb-15 antialiased">
         <h1 class="inline-block md:block mr-2 md:mb-2 font-light text-60 md:text-3xl text-black-dark leading-tight">
           <span data-translate="error">Error</span>
           <span>1015</span>
         </h1>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">Ray ID: 706ac9d62eba2da2 &bull;</span>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">2022-05-05 16:17:48 UTC</span>
        <h2 class="text-gray-600 leading-1.3 text-3xl lg:text-2xl font-light">You are being rate limited</h2>
      </header>

      <section class="w-240 lg:w-full mx-auto mb-8 lg:px-8">
          <div id="what-happened-section" class="w-1/2 md:w-full">
            <h2 class="text-3xl leading-tight font-normal mb-4 text-black-dark antialiased" data-translate="what_happened">What happened?</h2>
            <p>The owner of this website (discord.com) has banned you temporarily from accessing this website.</p>
            
          </div>

          
      </section>

      <div class="feedback-hidden py-8 text-center" id="error-feedback">
