2022-11-01 01:13:14,643 | main | INFO | Starting program...
2022-11-01 11:59:54,616 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 11:59:54,653 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 11:59:54,654 | bot | INFO | Bot Subclass Created.
2022-11-01 11:59:54,666 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 11:59:54,672 | bot | INFO | Cog loaded: CPcommands
2022-11-01 11:59:54,676 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 11:59:54,680 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 11:59:54,682 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 13:14:15,696 | main | INFO | Starting program...
2022-11-01 13:14:15,868 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 13:14:15,892 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 13:14:15,922 | bot | INFO | Bot Subclass Created.
2022-11-01 13:14:15,925 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 13:14:15,927 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 13:14:16,096 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 13:14:16,232 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 13:14:16,233 | bot | INFO | Cog loaded: CPcommands
2022-11-01 14:29:15,508 | main | INFO | Starting program...
2022-11-01 14:29:15,510 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 14:29:15,561 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 14:29:15,562 | bot | INFO | Bot Subclass Created.
2022-11-01 14:29:15,565 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 14:29:15,581 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 14:29:15,586 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 14:29:15,603 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 14:29:15,604 | bot | INFO | Cog loaded: CPcommands
2022-11-01 15:44:50,665 | main | INFO | Starting program...
2022-11-01 15:44:50,671 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 15:44:50,972 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 15:44:51,019 | bot | INFO | Bot Subclass Created.
2022-11-01 15:44:51,030 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 15:44:51,040 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 15:44:51,050 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 15:44:51,058 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 15:44:51,070 | bot | INFO | Cog loaded: CPcommands
2022-11-01 17:00:06,594 | main | INFO | Starting program...
2022-11-01 17:00:06,597 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 17:00:06,640 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 17:00:06,642 | bot | INFO | Bot Subclass Created.
2022-11-01 17:00:06,644 | bot | INFO | Cog loaded: CPcommands
2022-11-01 17:00:06,649 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 17:00:06,651 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 17:00:06,652 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 17:00:06,654 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 18:30:07,900 | main | INFO | Starting program...
2022-11-01 18:30:07,906 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 18:30:07,996 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 18:30:07,997 | bot | INFO | Bot Subclass Created.
2022-11-01 18:30:08,003 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 18:30:08,009 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 18:30:08,016 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 18:30:08,024 | bot | INFO | Cog loaded: CPcommands
2022-11-01 18:30:08,025 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 19:44:24,852 | main | INFO | Starting program...
2022-11-01 19:44:24,861 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 19:44:24,939 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 19:44:24,943 | bot | INFO | Bot Subclass Created.
2022-11-01 19:44:24,963 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 19:44:24,964 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 19:44:24,972 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 19:44:24,973 | bot | INFO | Cog loaded: CPcommands
2022-11-01 19:44:24,974 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 20:59:37,226 | main | INFO | Starting program...
2022-11-01 20:59:37,227 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 20:59:37,312 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 20:59:37,313 | bot | INFO | Bot Subclass Created.
2022-11-01 20:59:37,328 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 20:59:37,340 | bot | INFO | Cog loaded: CPcommands
2022-11-01 20:59:37,342 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 20:59:37,346 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 20:59:37,347 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 22:30:05,492 | main | INFO | Starting program...
2022-11-01 22:30:05,500 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 22:30:05,564 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 22:30:05,564 | bot | INFO | Bot Subclass Created.
2022-11-01 22:30:05,571 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 22:30:05,579 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 22:30:05,580 | bot | INFO | Cog loaded: CPcommands
2022-11-01 22:30:05,585 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 22:30:05,586 | bot | INFO | Cog loaded: ErrorHandler
2022-11-01 23:45:00,335 | main | INFO | Starting program...
2022-11-01 23:45:00,348 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-01 23:45:00,497 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-01 23:45:00,499 | bot | INFO | Bot Subclass Created.
2022-11-01 23:45:00,507 | bot | INFO | Cog loaded: AdminCommands
2022-11-01 23:45:00,547 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-01 23:45:00,577 | bot | INFO | Cog loaded: CPcommands
2022-11-01 23:45:00,594 | bot | INFO | Cog loaded: OCPcommands
2022-11-01 23:45:00,607 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 00:59:09,521 | main | INFO | Starting program...
2022-11-02 00:59:09,523 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 00:59:09,563 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 00:59:09,564 | bot | INFO | Bot Subclass Created.
2022-11-02 00:59:09,566 | bot | INFO | Cog loaded: CPcommands
2022-11-02 00:59:09,569 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 00:59:09,570 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 00:59:09,573 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 00:59:09,576 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 01:14:11,028 | main | INFO | Starting program...
2022-11-02 01:14:11,034 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 01:14:11,075 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 01:14:11,077 | bot | INFO | Bot Subclass Created.
2022-11-02 01:14:11,083 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 01:14:11,087 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 01:14:11,092 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 01:14:11,094 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 01:14:11,097 | bot | INFO | Cog loaded: CPcommands
2022-11-02 02:29:58,684 | main | INFO | Starting program...
2022-11-02 02:29:58,687 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 02:29:58,732 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 02:29:58,741 | bot | INFO | Bot Subclass Created.
2022-11-02 02:29:58,743 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 02:29:58,744 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 02:29:58,748 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 02:29:58,785 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 02:29:58,788 | bot | INFO | Cog loaded: CPcommands
2022-11-02 03:44:17,120 | main | INFO | Starting program...
2022-11-02 03:44:17,125 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 03:44:17,165 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 03:44:17,170 | bot | INFO | Bot Subclass Created.
2022-11-02 03:44:17,173 | bot | INFO | Cog loaded: CPcommands
2022-11-02 03:44:17,179 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 03:44:17,180 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 03:44:17,181 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 03:44:17,187 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 04:00:06,274 | discord.gateway | WARNING | Can't keep up, shard ID None websocket is 41.3s behind.
2022-11-02 05:14:33,898 | main | INFO | Starting program...
2022-11-02 05:14:33,900 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 05:14:33,974 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 05:14:33,975 | bot | INFO | Bot Subclass Created.
2022-11-02 05:14:33,978 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 05:14:33,981 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 05:14:33,984 | bot | INFO | Cog loaded: CPcommands
2022-11-02 05:14:33,989 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 05:14:33,992 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 05:59:53,031 | main | INFO | Starting program...
2022-11-02 05:59:53,037 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 05:59:53,087 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 05:59:53,087 | bot | INFO | Bot Subclass Created.
2022-11-02 05:59:53,092 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 05:59:53,094 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 05:59:53,096 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 05:59:53,099 | bot | INFO | Cog loaded: CPcommands
2022-11-02 05:59:53,102 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 07:14:35,665 | main | INFO | Starting program...
2022-11-02 07:14:35,669 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 07:14:35,770 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 07:14:35,775 | bot | INFO | Bot Subclass Created.
2022-11-02 07:14:35,804 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 07:14:35,820 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 07:14:35,822 | bot | INFO | Cog loaded: CPcommands
2022-11-02 07:14:35,872 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 07:14:35,879 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 08:29:02,530 | main | INFO | Starting program...
2022-11-02 08:29:02,531 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 08:29:02,663 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 08:29:02,668 | bot | INFO | Bot Subclass Created.
2022-11-02 08:29:02,670 | bot | INFO | Cog loaded: CPcommands
2022-11-02 08:29:02,693 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 08:29:02,696 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 08:29:02,697 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 08:29:02,698 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 09:45:20,645 | main | INFO | Starting program...
2022-11-02 09:45:20,647 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 09:45:20,684 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 09:45:20,684 | bot | INFO | Bot Subclass Created.
2022-11-02 09:45:20,689 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 09:45:20,704 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 09:45:20,705 | bot | INFO | Cog loaded: CPcommands
2022-11-02 09:45:20,737 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 09:45:20,750 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 10:59:12,672 | main | INFO | Starting program...
2022-11-02 10:59:12,687 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 10:59:12,862 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 10:59:12,863 | bot | INFO | Bot Subclass Created.
2022-11-02 10:59:12,880 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 10:59:12,891 | bot | INFO | Cog loaded: CPcommands
2022-11-02 10:59:12,899 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 10:59:12,900 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 10:59:12,916 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 12:29:15,787 | main | INFO | Starting program...
2022-11-02 12:29:15,815 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 12:29:15,984 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 12:29:15,985 | bot | INFO | Bot Subclass Created.
2022-11-02 12:29:16,001 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 12:29:16,022 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 12:29:16,025 | bot | INFO | Cog loaded: CPcommands
2022-11-02 12:29:16,043 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 12:29:16,051 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 13:45:15,334 | main | INFO | Starting program...
2022-11-02 13:45:15,349 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 13:45:15,469 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 13:45:15,472 | bot | INFO | Bot Subclass Created.
2022-11-02 13:45:15,488 | bot | INFO | Cog loaded: CPcommands
2022-11-02 13:45:15,498 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 13:45:15,501 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 13:45:15,520 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 13:45:15,521 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 14:59:33,418 | main | INFO | Starting program...
2022-11-02 14:59:33,435 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 14:59:33,541 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 14:59:33,544 | bot | INFO | Bot Subclass Created.
2022-11-02 14:59:33,548 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 14:59:33,550 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 14:59:33,552 | bot | INFO | Cog loaded: CPcommands
2022-11-02 14:59:33,570 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 14:59:33,574 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 15:59:54,555 | main | INFO | Starting program...
2022-11-02 15:59:54,557 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 15:59:54,625 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 15:59:54,632 | bot | INFO | Bot Subclass Created.
2022-11-02 15:59:54,638 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 15:59:54,642 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 15:59:54,645 | bot | INFO | Cog loaded: CPcommands
2022-11-02 15:59:54,649 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 15:59:54,652 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 17:14:55,848 | main | INFO | Starting program...
2022-11-02 17:14:55,854 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 17:14:55,907 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 17:14:55,914 | bot | INFO | Bot Subclass Created.
2022-11-02 17:14:55,919 | bot | INFO | Cog loaded: CPcommands
2022-11-02 17:14:55,926 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 17:14:55,930 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 17:14:55,936 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 17:14:55,937 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 18:30:04,599 | main | INFO | Starting program...
2022-11-02 18:30:04,601 | asyncio | DEBUG | Using selector: EpollSelector
2022-11-02 18:30:04,635 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2022-11-02 18:30:04,637 | bot | INFO | Bot Subclass Created.
2022-11-02 18:30:04,655 | bot | INFO | Cog loaded: AdminCommands
2022-11-02 18:30:04,668 | bot | INFO | Cog loaded: CrusaderProfile
2022-11-02 18:30:04,682 | bot | INFO | Cog loaded: CPcommands
2022-11-02 18:30:04,685 | bot | INFO | Cog loaded: OCPcommands
2022-11-02 18:30:04,689 | bot | INFO | Cog loaded: ErrorHandler
2022-11-02 19:04:10,597 | discord.client | ERROR | Attempting a reconnect in 1.37s
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 917, in get_gateway
    data = await self.request(Route('GET', '/gateway'))
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/http.py", line 209, in request
    raise HTTPException(r, data)
discord.errors.HTTPException: 429 Too Many Requests (error code: 0): <!DOCTYPE html>
<!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
<!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
<!--[if IE 8]>    <html class="no-js ie8 oldie" lang="en-US"> <![endif]-->
<!--[if gt IE 8]><!--> <html class="no-js" lang="en-US"> <!--<![endif]-->
<head>
<title>Access denied | discord.com used Cloudflare to restrict access</title>
<meta charset="UTF-8" />
<meta http-equiv="Content-Type" content="text/html; charset=UTF-8" />
<meta http-equiv="X-UA-Compatible" content="IE=Edge" />
<meta name="robots" content="noindex, nofollow" />
<meta name="viewport" content="width=device-width,initial-scale=1" />
<link rel="stylesheet" id="cf_styles-css" href="/cdn-cgi/styles/main.css" />


<script>
(function(){if(document.addEventListener&&window.XMLHttpRequest&&JSON&&JSON.stringify){var e=function(a){var c=document.getElementById("error-feedback-survey"),d=document.getElementById("error-feedback-success"),b=new XMLHttpRequest;a={event:"feedback clicked",properties:{errorCode:1015,helpful:a,version:1}};b.open("POST","https://sparrow.cloudflare.com/api/v1/event");b.setRequestHeader("Content-Type","application/json");b.setRequestHeader("Sparrow-Source-Key","c771f0e4b54944bebf4261d44bd79a1e");
b.send(JSON.stringify(a));c.classList.add("feedback-hidden");d.classList.remove("feedback-hidden")};document.addEventListener("DOMContentLoaded",function(){var a=document.getElementById("error-feedback"),c=document.getElementById("feedback-button-yes"),d=document.getElementById("feedback-button-no");"classList"in a&&(a.classList.remove("feedback-hidden"),c.addEventListener("click",function(){e(!0)}),d.addEventListener("click",function(){e(!1)}))})}})();
</script>

<script defer src="https://performance.radar.cloudflare.com/beacon.js"></script>
</head>
<body>
  <div id="cf-wrapper">
    <div class="cf-alert cf-alert-error cf-cookie-error hidden" id="cookie-alert" data-translate="enable_cookies">Please enable cookies.</div>
    <div id="cf-error-details" class="p-0">
      <header class="mx-auto pt-10 lg:pt-6 lg:px-8 w-240 lg:w-full mb-15 antialiased">
         <h1 class="inline-block md:block mr-2 md:mb-2 font-light text-60 md:text-3xl text-black-dark leading-tight">
           <span data-translate="error">Error</span>
           <span>1015</span>
         </h1>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">Ray ID: 763f226a0cc32a36 &bull;</span>
         <span class="inline-block md:block heading-ray-id font-mono text-15 lg:text-sm lg:leading-relaxed">2022-11-02 19:04:10 UTC</span>
        <h2 class="text-gray-600 leading-1.3 text-3xl lg:text-2xl font-light">You are being rate limited</h2>
      </header>

      <section class="w-240 lg:w-full mx-auto mb-8 lg:px-8">
          <div id="what-happened-section" class="w-1/2 md:w-full">
            <h2 class="text-3xl leading-tight font-normal mb-4 text-black-dark antialiased" data-translate="what_happened">What happened?</h2>
            <p>The owner of this website (discord.com) has banned you temporarily from accessing this website.</p>
            
          </div>

          
      </section>

      <div class="feedback-hidden py-8 text-center" id="error-feedback">
    <div id="error-feedback-survey" class="footer-line-wrapper">
        Was this page helpful?
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-yes" type="button">Yes</button>
        <button class="border border-solid bg-white cf-button cursor-pointer ml-4 px-4 py-2 rounded" id="feedback-button-no" type="button">No</button>
    </div>
    <div class="feedback-success feedback-hidden" id="error-feedback-success">
        Thank you for your feedback!
    </div>
</div>


      <div class="cf-error-footer cf-wrapper w-240 lg:w-full py-10 sm:py-4 sm:px-8 mx-auto text-center sm:text-left border-solid border-0 border-t border-gray-300">
  <p class="text-13">
    <span class="cf-footer-item sm:block sm:mb-1">Cloudflare Ray ID: <strong class="font-semibold">763f226a0cc32a36</strong></span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span id="cf-footer-item-ip" class="cf-footer-item hidden sm:block sm:mb-1">
      Your IP:
      <button type="button" id="cf-footer-ip-reveal" class="cf-footer-ip-reveal-btn">Click to reveal</button>
      <span class="hidden" id="cf-footer-ip">35.193.105.132</span>
      <span class="cf-footer-separator sm:hidden">&bull;</span>
    </span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Performance &amp; security by</span> <a rel="noopener noreferrer" href="https://www.cloudflare.com/5xx-error-landing" id="brand_link" target="_blank">Cloudflare</a></span>
    
  </p>
  <script>(function(){function d(){var b=a.getElementById("cf-footer-item-ip"),c=a.getElementById("cf-footer-ip-reveal");b&&"classList"in b&&(b.classList.remove("hidden"),c.addEventListener("click",function(){c.classList.add("hidden");a.getElementById("cf-footer-ip").classList.remove("hidden")}))}var a=document;document.addEventListener&&a.addEventListener("DOMContentLoaded",d)})();</script>
